,NAME,Height,Weight,REACH,Stance,DOB,SLPM,STRA,SAPM,STRD,TD,TDA,TDD,SUBA
0,Dave Martin,"6' 0""",205 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Kazuyuki Miyata,"5' 8""",139 lbs.,--,Orthodox,--,2.04,52%,1.82,63%,4.31,46%,68%,0
0,Doug Marshall,"5' 10""",205 lbs.,--,Orthodox,"Sep 09, 1975",7.97,51%,6.29,61%,0,0%,0%,6.3
0,Tim Means,"6' 2""",170 lbs.,"75""",Orthodox,"Feb 20, 1984",4.71,44%,3.22,63%,0.66,44%,63%,0.2
0,Jon Madsen,"6' 0""",240 lbs.,"72""",Orthodox,"Feb 12, 1980",2.46,41%,1.18,81%,1.32,71%,70%,0
0,Buck Meredith,"6' 2""",185 lbs.,--,,"May 17, 1982",0,0%,0,0%,0,0%,0%,0
0,David Michaud,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 10, 1988",3.25,43%,4.45,54%,2.53,58%,77%,0.7
0,Kris McCray,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 24, 1981",2.69,45%,2.57,54%,2.88,55%,38%,0
0,Lee Murray,"6' 3""",185 lbs.,--,Orthodox,"Sep 12, 1977",0.36,15%,3.28,32%,0.9,100%,42%,1.8
0,Eddie Mendez,"5' 10""",185 lbs.,"76""",,"Jan 16, 1984",1.71,33%,3.43,11%,0,0%,0%,0
0,Chris Mickle,"5' 9""",145 lbs.,--,Orthodox,"Jul 10, 1983",3.03,27%,9.7,48%,0,0%,0%,0
0,Eric Martin,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Klayton Mai,"5' 9""",125 lbs.,--,,"Nov 30, 1986",1.53,42%,1.02,63%,3.83,100%,0%,7.7
0,Ilima Macfarlane,"5' 4""",125 lbs.,--,,--,4.13,43%,2.93,65%,0,0%,50%,1
0,Caio Magalhaes,"6' 1""",185 lbs.,"73""",Orthodox,"Dec 14, 1987",2.27,40%,2.78,56%,1.05,15%,58%,1.6
0,Danny Navarro,"5' 10""",155 lbs.,--,,"May 27, 1983",3.83,32%,4.62,57%,2.17,25%,100%,0
0,Ramsey Nijem,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",3.05,44%,1.62,62%,5.32,62%,55%,1.1
0,Emanuel Newton,"6' 1""",205 lbs.,--,,"Jan 02, 1984",1.92,49%,1.35,51%,2.02,100%,0%,0
0,Francis Ngannou,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",1.79,34%,1.95,47%,0,0%,68%,0.5
0,Nick Nolte,"6' 0""",170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Said Nurmagomedov,"5' 8""",125 lbs.,"70""",Orthodox,"Apr 05, 1992",4.33,57%,2.13,63%,1,9%,100%,0
0,Shane Nelson,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984",1.38,31%,2.84,61%,1.31,18%,54%,1.6
0,Keita Nakamura,"5' 11""",170 lbs.,"73""",Southpaw,"May 22, 1984",2.21,36%,3.46,58%,2,55%,62%,0.4
0,Ning Guangyou,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",2.66,41%,1.91,61%,1.09,50%,62%,0.3
0,Anthony Njokuani,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980",3.94,46%,2.41,65%,0.5,45%,53%,0.2
0,Scott Norton,"5' 10""",170 lbs.,--,Orthodox,"Mar 15, 1973",0.67,30%,0.34,60%,2.52,25%,0%,0
0,Matheus Nicolau,"5' 6""",125 lbs.,"66""",,"Jan 06, 1993",4,52%,2.46,69%,2.07,66%,100%,1.7
0,Soichi Nishida,"5' 11""",320 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Kazuhiro Nakamura,"5' 11""",205 lbs.,"70""",Orthodox,"Jul 16, 1979",1.56,37%,1.83,59%,1.73,36%,42%,0.6
0,Diego Nunes,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982",2.72,43%,2.59,58%,1.18,44%,65%,0.6
0,Geoff Neal,"5' 11""",170 lbs.,"75""",Southpaw,"Aug 28, 1990",5.7,51%,1.9,75%,0,0%,66%,3.2
0,Yuji Nagata,"6' 0""",225 lbs.,--,Orthodox,"Apr 24, 1968",1.45,40%,14.46,4%,0,0%,0%,0
0,Jonatas Novaes,"5' 11""",170 lbs.,--,,"Mar 02, 1981",0,0%,0,0%,0,0%,0%,0
0,Joe Neal,"5' 6""",135 lbs.,--,,"Jul 29, 1986",1.87,19%,3.8,66%,0,0%,0%,0
0,Rose Namajunas,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992",3.72,41%,3.72,60%,2.34,59%,45%,0.9
0,Fabio Nascimento,"5' 10""",185 lbs.,--,Orthodox,--,2.94,38%,4.63,55%,0,0%,55%,0.8
0,Mario Neto,"6' 0""",229 lbs.,--,Orthodox,--,1.89,50%,1.89,70%,2.84,100%,0%,0
0,Mike Nickels,"6' 4""",205 lbs.,--,Orthodox,"Dec 13, 1971",4.44,52%,1.11,64%,11.11,80%,0%,2.8
0,Rogerio Nogueira,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",2.35,34%,2.17,60%,0.69,44%,63%,0.8
0,Tom Niinimaki,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982",1.91,54%,2.31,58%,2.97,46%,33%,0.5
0,Josh Neer,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 24, 1983",3.29,46%,3.63,58%,1.09,34%,46%,1.3
0,Bobby Nash,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 26, 1990",3.42,37%,3.95,51%,2.37,33%,100%,1.6
0,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.34,48%,1.55,70%,5.44,44%,84%,0.6
0,Chidi Njokuani,"6' 3""",170 lbs.,--,,"Dec 31, 1988",1.93,51%,1.73,49%,0,0%,80%,0
0,Yasuhito Namekawa,"5' 9""",205 lbs.,--,Orthodox,"Oct 27, 1974",0.14,50%,3.65,38%,2.11,25%,0%,4.2
0,Carlos Newton,"5' 9""",170 lbs.,--,Orthodox,"Aug 17, 1976",0.65,41%,1.55,44%,2.47,70%,43%,0.9
0,Pedro Nobre,"5' 5""",135 lbs.,--,,"Feb 13, 1986",1.37,30%,9.16,35%,0,0%,0%,0
0,Pawel Nastula,"6' 0""",230 lbs.,--,Southpaw,"Jun 26, 1970",1.3,43%,1.73,50%,3,60%,0%,1.5
0,Yui Chul Nam,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 16, 1981",3.53,51%,2,48%,1.33,16%,57%,0.3
0,Dustin Neace,"5' 9""",145 lbs.,--,,"Sep 12, 1986",2.08,32%,2.66,56%,0,0%,0%,1.7
0,Steve Nelmark,"6' 0""",240 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Jason Novelli,"6' 0""",155 lbs.,"75""",Orthodox,"Jun 08, 1979",1.73,24%,3.55,66%,0.7,33%,100%,0
0,Roger Narvaez,"6' 3""",185 lbs.,"79""",Southpaw,"Sep 09, 1983",2.12,37%,3.32,64%,0,0%,50%,0.9
0,Daisuke Nakamura,"5' 7""",154 lbs.,--,Orthodox,"Jun 10, 1980",0.94,30%,1.38,61%,0.46,40%,30%,3.6
0,Derrick Noble,"5' 9""",170 lbs.,--,Southpaw,"Aug 14, 1978",6.21,40%,3.79,59%,0,0%,0%,0
0,Roy Nelson,"6' 0""",263 lbs.,"72""",Orthodox,"Jun 20, 1976",2.18,36%,4.79,46%,1.14,27%,65%,0.1
0,Rafael Natal,"6' 0""",185 lbs.,"76""",Orthodox,"Dec 25, 1982",3.1,47%,2.48,57%,2.55,34%,77%,0.5
0,Jaimee Nievera,"5' 5""",125 lbs.,--,Orthodox,"Oct 28, 1984",1.67,53%,8.73,33%,1.79,16%,0%,0
0,Andrews Nakahara,"6' 1""",185 lbs.,--,Orthodox,"Mar 12, 1983",2.68,44%,1.9,57%,0,0%,72%,0.4
0,Khomkrit Niimi,"5' 2""",125 lbs.,--,,--,0,0%,5.73,44%,0,0%,0%,0
0,Minotauro Nogueira,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976",1.95,42%,2.4,55%,1.3,29%,36%,2.4
0,Alexandre Franca Nogueira,"5' 7""",145 lbs.,--,Orthodox,"Jan 15, 1978",0.6,20%,4.18,57%,0,0%,0%,0
0,Jack Nilson,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Jutaro Nakao,"5' 9""",170 lbs.,--,Southpaw,"Nov 30, 1970",0.53,38%,1.06,44%,0.38,50%,56%,0
0,Nick Newell,"5' 10""",155 lbs.,--,,"Mar 17, 1986",0,0%,0,0%,0,0%,0%,0
0,Alex Nicholson,"6' 4""",185 lbs.,"81""",Orthodox,"May 02, 1990",4.12,43%,4.65,47%,0,0%,50%,0.5
0,Jacob Noe,--,205 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Yosuke Nishijima,"5' 9""",205 lbs.,--,Orthodox,"May 15, 1973",1.72,37%,5.59,56%,0,0%,0%,0
0,Rin Nakai,"5' 1""",135 lbs.,"60""",Orthodox,"Oct 22, 1986",1.57,33%,3.9,60%,3,18%,75%,0.5
0,Lissette Neri,"5' 2""",145 lbs.,--,,"Aug 05, 1987",0,0%,0,0%,0,0%,0%,0
0,Ben Nguyen,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988",3.82,41%,3.3,54%,0.33,33%,66%,1.3
0,Akiyo Nishiura,"5' 8""",139 lbs.,--,Southpaw,"Aug 08, 1983",1.59,57%,1.26,57%,0,0%,52%,0.3
0,Greg Nagy,"6' 1""",210 lbs.,--,Orthodox,"Oct 18, 1983",0.41,50%,2.69,37%,0,0%,0%,1.2
0,Amanda Nunes,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988",4.55,51%,2.88,56%,1.82,40%,79%,0.6
0,Hans Nijman,"6' 0""",250 lbs.,--,Switch,"Oct 23, 1959",0,0%,0,0%,0,0%,0%,0
0,Stanislav Nedkov,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981",3.33,43%,5.39,43%,2.77,41%,0%,0
0,Jan Nortje,"6' 1""",310 lbs.,--,Southpaw,"Apr 11, 1975",3.32,51%,4.5,32%,0,0%,66%,2.9
0,Logan Nail,--,185 lbs.,--,,"Jun 20, 1989",1.93,51%,2.27,39%,0,0%,37%,0
0,Josh Neal,"6' 0""",185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Talita Nogueira,"5' 10""",145 lbs.,--,,"Oct 13, 1985",0,0%,0,0%,0,0%,0%,0
0,Jeff Newton,"6' 2""",205 lbs.,--,Sideways,"Dec 11, 1966",0.28,20%,1.41,52%,0,0%,0%,8.5
0,Kyle Noke,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980",3.23,50%,2.09,64%,1.53,54%,66%,0.8
0,Sage Northcutt,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996",3.58,52%,1.96,58%,1.81,34%,41%,0.6
0,Yusaku Nakamura,"5' 5""",145 lbs.,--,,"Jun 21, 1986",1.72,45%,3.67,55%,0,0%,83%,0
0,Antonio Braga Neto,"6' 3""",185 lbs.,"77""",Orthodox,"Oct 29, 1987",1.36,33%,3.92,45%,3.07,37%,0%,0.5
0,KJ Noons,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 07, 1982",3.68,35%,3.78,65%,0.08,20%,68%,0
0,Mats Nilsson,"6' 1""",170 lbs.,"74""",Orthodox,"Dec 05, 1983",2.99,39%,5.62,63%,3.87,83%,44%,2.3
0,Phillipe Nover,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",1.79,35%,2.48,56%,0.99,28%,44%,0.7
0,Nad Narimani,"5' 8""",145 lbs.,"70""",Orthodox,"Apr 14, 1987",0,0%,0,0%,0,0%,0%,0
0,Yoshihiro Nakao,"6' 0""",220 lbs.,--,Southpaw,"Jun 25, 1972",1.73,35%,2.06,64%,2.69,46%,0%,0.5
0,Gunnar Nelson,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",2.01,56%,3.7,51%,1.64,62%,70%,1.1
0,Marcio Navarro,"6' 0""",155 lbs.,--,,"Sep 17, 1978",0,0%,0,0%,0,0%,0%,0
0,Kennedy Nzechukwu,"6' 5""",205 lbs.,"82""",Southpaw,"Jun 13, 1992",6.8,32%,4.4,53%,0,0%,71%,0
0,Yukiya Naito,"6' 1""",205 lbs.,--,Orthodox,--,1.54,33%,5.13,60%,0,0%,0%,0
0,Reza Nasri,"5' 11""",205 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Katsuhiko Nagata,"5' 7""",154 lbs.,--,Southpaw,"Oct 31, 1973",1.05,19%,1.5,63%,0.98,28%,28%,0
0,Julio Cesar Neves Jr.,"5' 8""",145 lbs.,--,,"Apr 25, 1994",1.98,35%,4.81,51%,1.06,25%,76%,0
0,Alistair Overeem,"6' 4""",265 lbs.,"80""",Orthodox,"May 17, 1980",3.53,61%,1.93,61%,1.39,62%,72%,1
0,Brendan O'Reilly,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987",1.9,47%,2.77,39%,2.22,43%,36%,0.6
0,Michiyoshi Ohara,"5' 10""",205 lbs.,--,Orthodox,--,0.28,29%,3.13,48%,0,0%,33%,0
0,Jorge Oliveira,"6' 1""",205 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Kazuki Okubo,"5' 11""",175 lbs.,--,Orthodox,--,1.53,38%,1.97,46%,0.51,25%,36%,2
0,TJ O'Brien,"6' 2""",155 lbs.,--,Orthodox,"Jan 01, 1987",3.77,46%,4.78,57%,0.94,100%,0%,0
0,Kurt Osiander,--,185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Dennis Olson,"6' 0""",170 lbs.,--,,--,1.02,42%,5.27,38%,2.77,40%,0%,0
0,Takayuki Okada,"6' 1""",290 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Shungo Oyama,"5' 11""",185 lbs.,--,Southpaw,"Apr 11, 1974",0.64,25%,1.96,57%,1.07,57%,62%,0.5
0,Valentijn Overeem,"6' 3""",230 lbs.,--,Orthodox,"Aug 17, 1976",0.93,34%,1.49,58%,1.86,50%,0%,4.7
0,Takahiro Oba,"5' 8""",200 lbs.,--,Southpaw,--,0.23,25%,1.82,69%,0,0%,0%,0
0,Aleksei Oleinik,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",3.31,52%,3.49,50%,2.95,44%,11%,2.6
0,Naoya Ogawa,"6' 4""",255 lbs.,--,Orthodox,"Mar 31, 1968",2.41,42%,1.66,47%,1.25,100%,66%,1.2
0,Sidney Outlaw,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992",0.13,33%,0.8,71%,3,75%,0%,3
0,Charlie Ontiveros,"6' 2""",170 lbs.,--,,"Jul 04, 1991",0,0%,4.2,26%,0,0%,0%,0
0,Andy Ogle,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 16, 1989",2.24,44%,2.23,50%,1.44,26%,58%,0
0,Alan Omer,"5' 10""",145 lbs.,"71""",Orthodox,"Sep 14, 1988",3.49,55%,2.21,64%,1.69,42%,66%,0
0,Dan O'Connor,"5' 4""",115 lbs.,--,,"Nov 17, 1982",4,56%,5.1,54%,0,0%,100%,0
0,Sam Oropeza,"6' 2""",170 lbs.,--,,--,7.68,56%,1.44,70%,3.6,33%,100%,0
0,Alexander Otsuka,"6' 1""",205 lbs.,--,Orthodox,"Jul 17, 1971",0.9,55%,1.16,51%,1.51,43%,53%,0.8
0,Michal Oleksiejczuk,"6' 0""",205 lbs.,"74""",Southpaw,"Feb 22, 1995",5.07,58%,3.47,71%,2,66%,0%,0
0,Artur Oumakhanov,"5' 7""",154 lbs.,--,Orthodox,"Feb 27, 1979",1.2,33%,1.67,82%,3,75%,33%,0
0,Shana Olsen,"5' 7""",145 lbs.,--,,"Dec 17, 1980",0,0%,0,0%,0,0%,0%,0
0,Sean O'Haire,"6' 5""",270 lbs.,--,Orthodox,"Feb 25, 1971",8.28,57%,22.76,21%,0,0%,0%,0
0,Sean O'Connell,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",5.46,48%,6.77,45%,0,0%,30%,0.5
0,Rachael Ostovich,"5' 3""",125 lbs.,"62""",,"Feb 25, 1991",2.68,39%,3.62,63%,0.94,100%,100%,1.9
0,Wendell Oliveira,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 01, 1983",3.77,47%,4.4,47%,0,0%,100%,0
0,Charles Oliveira,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989",3.02,50%,3.05,51%,2.83,41%,60%,2.8
0,Brian Ortega,"5' 8""",145 lbs.,"69""",Switch,"Feb 21, 1991",3.65,32%,5.27,56%,0.22,14%,58%,1.8
0,Pedro Otavio,"6' 3""",245 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Daniel Omielanczuk,"6' 0""",247 lbs.,"74""",Southpaw,"Aug 31, 1982",3.09,57%,3.29,47%,0.56,26%,68%,0.1
0,Kenji Osawa,"5' 7""",135 lbs.,"66""",Orthodox,"Nov 04, 1976",2.34,35%,2.14,63%,0.91,58%,68%,0.7
0,Takafumi Otsuka,"5' 6""",139 lbs.,--,Orthodox,--,1.29,27%,2.12,67%,1.64,27%,65%,0
0,Chuck O'Neil,"6' 2""",170 lbs.,--,,"Sep 22, 1985",3.13,37%,4.4,72%,0,0%,0%,0
0,Casey Olson,"5' 7""",145 lbs.,--,Orthodox,--,0,0%,0,100%,0,0%,100%,15.2
0,Tito Ortiz,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975",2.59,46%,2.88,60%,2.47,35%,54%,0.6
0,Volkan Oezdemir,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",5.91,47%,5.14,56%,0,0%,71%,0
0,Zak Ottow,"5' 11""",170 lbs.,"72""",Orthodox,"Dec 22, 1986",3.05,39%,2.74,56%,0.77,30%,61%,0.5
0,Nissen Osterneck,"6' 2""",185 lbs.,--,Orthodox,"May 01, 1981",3.15,58%,2.9,41%,0.63,12%,42%,1.3
0,Chibwikem Onyenegecha-Palmer,"6' 3""",185 lbs.,"76""",Orthodox,"Apr 18, 1994",0,0%,0,0%,0,0%,0%,0
0,Nobuhiro Obiya,"5' 8""",145 lbs.,--,Orthodox,"Jan 15, 1981",0.63,28%,2.53,55%,0.5,50%,41%,0.5
0,Jake O'Brien,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984",1.31,31%,1.92,69%,6.39,54%,25%,0.2
0,Alex Oliveira,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988",2.96,52%,2.07,46%,3.47,38%,57%,0.9
0,Nick Osipczak,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 30, 1984",2.83,50%,3.77,50%,1.2,45%,71%,1
0,Alptekin Ozkilic,"5' 5""",125 lbs.,"65""",Orthodox,"Mar 27, 1986",3.81,32%,5.72,59%,4.21,58%,75%,0
0,Masakatsu Okuda,--,--,--,,--,0,0%,4.27,34%,0,0%,0%,4.3
0,Koji Oishi,"5' 8""",170 lbs.,--,Orthodox,"May 31, 1977",1.43,9%,17.86,43%,0,0%,0%,0
0,JJ Okanovich,"5' 11""",155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Andy Ologun,"6' 0""",154 lbs.,--,Orthodox,"Jun 12, 1983",2.36,57%,0.32,85%,0.68,100%,80%,0
0,Sean O'Malley,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",6.75,56%,4.06,66%,1.31,50%,61%,1.3
0,Craig Oxley,"5' 9""",155 lbs.,--,,"Feb 14, 1973",0,0%,0,0%,0,0%,0%,0
0,Cameron Olson,"6' 1""",205 lbs.,"75""",Orthodox,"Nov 22, 1989",3.13,47%,2.2,57%,3,42%,100%,1
0,Dustin Ortiz,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 25, 1988",2.93,44%,2.25,56%,3.08,35%,54%,0.1
0,Jeremiah O'Neal,"5' 8""",260 lbs.,--,,"Oct 25, 1977",1.15,40%,7.5,23%,0,0%,0%,0
0,Yushin Okami,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981",2.14,39%,2.1,62%,2.1,46%,84%,0.5
0,Jorge Ortiz,"6' 0""",185 lbs.,--,Orthodox,--,3.53,58%,2.8,73%,0,0%,0%,0
0,Ednaldo Oliveira,"6' 5""",205 lbs.,"79""",Orthodox,"Feb 19, 1984",1.03,22%,1.8,52%,0,0%,42%,0
0,Felipe Olivieri,"5' 9""",155 lbs.,"72""",Orthodox,"Apr 12, 1985",6.68,58%,4.6,57%,0,0%,71%,0
0,Rafaello Oliveira,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982",2.19,33%,3.38,59%,2.49,36%,11%,1.6
0,Richard Odoms,"6' 5""",265 lbs.,"82""",Orthodox,"May 08, 1975",0,0%,0,0%,0,0%,0%,0
0,Michihiro Omigawa,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975",2.01,39%,3.06,64%,1.19,36%,49%,1.5
0,Willie Peeters,"5' 9""",220 lbs.,--,Orthodox,"Oct 26, 1965",0,0%,0,0%,0,0%,0%,0
0,George Pacurariu,"5' 7""",135 lbs.,--,,"Jul 28, 1984",4.69,53%,2.68,63%,5.03,100%,100%,5
0,Teemu Packalen,"6' 1""",155 lbs.,"72""",Orthodox,"May 22, 1987",2.64,57%,3.08,47%,2.83,27%,100%,1.9
0,Joe Pardo,"6' 1""",210 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0
0,Willie Parks,"5' 10""",185 lbs.,--,,"Nov 04, 1983",0,0%,0,0%,0,0%,0%,0
0,Markus Perez,"6' 1""",185 lbs.,"73""",Orthodox,"Jun 22, 1988",1.75,53%,4.21,44%,2.31,50%,60%,2.3
0,Cathal Pendred,"6' 1""",170 lbs.,"75""",Orthodox,"Sep 02, 1987",2.49,44%,3.01,55%,2.46,23%,83%,0.4
0,Michael Page,"6' 2""",170 lbs.,--,,"Apr 07, 1987",4.53,76%,0.45,77%,3.4,100%,100%,0
0,Peter Petties,"5' 11""",145 lbs.,"72""",Southpaw,"Dec 20, 1990",2.61,29%,8.24,48%,0,0%,0%,0
0,Daniel Puder,"6' 3""",235 lbs.,--,Orthodox,"Oct 09, 1981",2.77,68%,1.17,38%,1.21,50%,81%,9
0,Sarah Payant,"5' 4""",115 lbs.,--,,--,0.29,16%,2.06,30%,0,0%,0%,0
0,Raquel Pennington,"5' 7""",135 lbs.,"67""",Orthodox,"Sep 05, 1988",3.63,49%,3.37,63%,1.29,35%,64%,1.1
0,Julianna Pena,"5' 6""",135 lbs.,"69""",,"Aug 19, 1989",2.95,52%,1.2,44%,2.79,52%,22%,1.2
0,Norman Parke,"5' 11""",155 lbs.,"70""",,"Dec 22, 1986",3.06,35%,2.88,64%,1.98,26%,77%,0
0,BJ Penn,"5' 9""",145 lbs.,"70""",Orthodox,"Dec 13, 1978",2.71,49%,3.12,56%,1.24,55%,75%,0.5
0,Godofredo Pepey,"5' 7""",145 lbs.,"73""",Orthodox,"Jul 02, 1987",2.32,38%,3.23,47%,0.37,7%,35%,1.5
0,Pawel Pawlak,"6' 0""",170 lbs.,"73""",Orthodox,"Feb 08, 1989",1.67,33%,2.22,53%,1,37%,70%,0
0,John Polakowski,"5' 10""",155 lbs.,--,Orthodox,"Jun 21, 1981",0.14,4%,2.05,44%,0,0%,75%,2
0,Jamie Pickett,"6' 2""",185 lbs.,"80""",Southpaw,"Aug 29, 1988",1.02,41%,2.64,45%,6.1,40%,0%,0
0,Steven Peterson,"5' 10""",145 lbs.,"70""",Orthodox,"May 29, 1990",5.09,34%,5.51,57%,1.67,17%,100%,0.3
0,Liu Pingyuan,"5' 8""",135 lbs.,"70""",Orthodox,"Feb 13, 1993",0,0%,0,0%,0,0%,0%,0
0,Rousimar Palhares,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980",1.75,51%,2.04,59%,3.93,45%,0%,4.1
0,Fredson Paixao,"5' 6""",145 lbs.,"66""",Orthodox,"May 13, 1979",1.71,54%,2.31,62%,0.62,11%,10%,2.2
0,Shane Primm,"6' 3""",205 lbs.,--,Orthodox,"Jul 30, 1984",0.83,26%,2.25,62%,1.78,20%,0%,0
0,Won Sik Park,"5' 11""",154 lbs.,--,Orthodox,--,2.6,43%,2.2,47%,0,0%,0%,0
0,Jose Perez,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Tony Petarra,"5' 11""",196 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Remco Pardoel,"6' 3""",260 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0
0,Carlo Prater,"5' 11""",155 lbs.,"72""",Switch,"Jun 25, 1981",2.03,47%,4.07,35%,0.43,9%,57%,1.7
0,Justin Pennington,"5' 4""",--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Stephen Palling,"5' 4""",143 lbs.,--,,"Jan 29, 1967",0,0%,0,0%,0,0%,0%,0
0,Jessica Penne,"5' 5""",115 lbs.,"67""",,"Jan 30, 1983",2.46,33%,4.73,48%,1.58,25%,20%,0.6
0,Jordan Parsons,"5' 9""",145 lbs.,--,,"Aug 26, 1990",3.29,40%,2.37,60%,1.54,21%,50%,1
0,Jared Papazian,"5' 8""",135 lbs.,"67""",Southpaw,"Feb 01, 1988",3.33,39%,3.81,44%,0,0%,50%,0
0,Costas Philippou,"5' 11""",185 lbs.,"73""",Orthodox,"Nov 29, 1979",2.19,35%,2.73,54%,0.4,42%,65%,0.3
0,Aaron Phillips,"5' 9""",135 lbs.,"70""",Southpaw,"Aug 05, 1989",1.87,59%,3.33,40%,0,0%,35%,0.5
0,Elizabeth Phillips,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 20, 1986",2.6,33%,3.07,58%,0.75,25%,53%,0.2
0,Anthony Perosh,"6' 3""",205 lbs.,"75""",Orthodox,"Oct 05, 1972",2.27,43%,3.77,53%,2.03,22%,33%,1.1
0,Ido Pariente,"5' 8""",155 lbs.,--,Orthodox,--,0,0%,2.86,45%,0,0%,0%,0
0,Michel Prazeres,"5' 6""",170 lbs.,"67""",Orthodox,"Jul 25, 1981",2.48,46%,2.33,60%,4.15,37%,47%,0.6
0,Onassis Parungao,"5' 11""",200 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Daniel Pineda,"5' 7""",145 lbs.,"69""",Orthodox,"Aug 06, 1985",2.99,43%,2.51,47%,1.46,25%,48%,2
0,Cole Province,"5' 9""",145 lbs.,"68""",Orthodox,"Jan 17, 1981",1.47,44%,2.72,43%,2.4,50%,83%,1
0,Philip Preece,"5' 8""",205 lbs.,--,Orthodox,--,0.8,72%,0.7,63%,0,0%,0%,0
0,Igor Pokrajac,"6' 0""",205 lbs.,"76""",Orthodox,"Jan 02, 1979",2.25,45%,4.26,40%,0.87,29%,51%,0.2
0,Cody Pfister,"5' 10""",155 lbs.,"73""",Orthodox,"Jul 12, 1990",1.41,25%,2.8,51%,2.82,30%,0%,0
0,Oskar Piechota,"6' 0""",185 lbs.,"76""",Southpaw,"Jan 24, 1990",3.58,57%,2.83,58%,1.12,50%,25%,2.8
0,Josh Paiva,"5' 6""",125 lbs.,--,,"Apr 05, 1991",0,0%,0,0%,0,0%,0%,0
0,Hernani Perpetuo,"6' 0""",170 lbs.,"74""",Orthodox,"May 24, 1985",2.73,29%,4.37,55%,0,0%,37%,0.5
